province,district,local_level,ward_number,postal_code,local_level_code
मधेश,सिरहा,नवराजपुर गाउँपालिका,3,2021403,21614
मधेश,सिरहा,नवराजपुर गाउँपालिका,4,2021404,21614
मधेश,सिरहा,नवराजपुर गाउँपालिका,5,2021405,21614
मधेश,सिरहा,बरियारपट्टी गाउँपालिका,1,2021501,21603
मधेश,सिरहा,बरियारपट्टी गाउँपालिका,2,2021502,21603
मधेश,सिरहा,बरियारपट्टी गाउँपालिका,3,2021503,21603
मधेश,सिरहा,बरियारपट्टी गाउँपालिका,4,2021504,21603
मधेश,सिरहा,बरियारपट्टी गाउँपालिका,5,2021505,21603
मधेश,सिरहा,औरही गाउँपालिका,1,2021601,21602
मधेश,सिरहा,औरही गाउँपालिका,2,2021602,21602
मधेश,सिरहा,औरही गाउँपालिका,3,2021603,21602
मधेश,सिरहा,औरही गाउँपालिका,4,2021604,21602
मधेश,सिरहा,औरही गाउँपालिका,5,2021605,21602
मधेश,सिरहा,सिराहा नगरपालिका,1,2021701,21616
मधेश,सिरहा,सिराहा नगरपालिका,2,2021702,21616
मधेश,सिरहा,सिराहा नगरपालिका,3,2021703,21616
मधेश,सिरहा,सिराहा नगरपालिका,4,2021704,21616
मधेश,सिरहा,सिराहा नगरपालिका,5,2021705,21616
मधेश,सिरहा,सिराहा नगरपालिका,6,2021706,21616
मधेश,सिरहा,सिराहा नगरपालिका,7,2021707,21616
मधेश,सिरहा,सिराहा नगरपालिका,8,2021708,21616
मधेश,सिरहा,सिराहा नगरपालिका,9,2021709,21616
मधेश,सिरहा,सिराहा नगरपालिका,10,2021710,21616
मधेश,सिरहा,सिराहा नगरपालिका,11,2021711,21616
मधेश,सिरहा,सिराहा नगरपालिका,12,2021712,21616
मधेश,सिरहा,सिराहा नगरपालिका,13,2021713,21616
मधेश,सिरहा,सिराहा नगरपालिका,14,2021714,21616
मधेश,सिरहा,सिराहा नगरपालिका,15,2021715,21616
मधेश,सिरहा,सिराहा नगरपालिका,16,2021716,21616
मधेश,सिरहा,सिराहा नगरपालिका,17,2021717,21616
मधेश,सिरहा,सिराहा नगरपालिका,18,2021718,21616
मधेश,सिरहा,सिराहा नगरपालिका,19,2021719,21616
मधेश,सिरहा,सिराहा नगरपालिका,20,2021720,21616
मधेश,सिरहा,सिराहा नगरपालिका,21,2021721,21616
मधेश,सिरहा,सिराहा नगरपालिका,22,2021722,21616
मधेश,धनुषा,गणेशमान चारनाथ नगरपालिका,1,2030101,21707
मधेश,धनुषा,गणेशमान चारनाथ नगरपालिका,2,2030102,21707
मधेश,धनुषा,गणेशमान चारनाथ नगरपालिका,3,2030103,21707
मधेश,धनुषा,गणेशमान चारनाथ नगरपालिका,4,2030104,21707
मधेश,धनुषा,गणेशमान चारनाथ नगरपालिका,5,2030105,21707
मधेश,धनुषा,गणेशमान चारनाथ नगरपालिका,6,2030106,21707
मधेश,धनुषा,गणेशमान चारनाथ नगरपालिका,7,2030107,21707
मधेश,धनुषा,गणेशमान चारनाथ नगरपालिका,8,2030108,21707
मधेश,धनुषा,गणेशमान चारनाथ नगरपालिका,9,2030109,21707
मधेश,धनुषा,गणेशमान चारनाथ नगरपालिका,10,2030110,21707
मधेश,धनुषा,गणेशमान चारनाथ नगरपालिका,11,2030111,21707
मधेश,धनुषा,धनुषाधाम नगरपालिका,1,2030201,21706
मधेश,धनुषा,धनुषाधाम नगरपालिका,2,2030202,21706
मधेश,धनुषा,धनुषाधाम नगरपालिका,3,2030203,21706
मधेश,धनुषा,धनुषाधाम नगरपालिका,4,2030204,21706
मधेश,धनुषा,धनुषाधाम नगरपालिका,5,2030205,21706
मधेश,धनुषा,धनुषाधाम नगरपालिका,6,2030206,21706
मधेश,धनुषा,धनुषाधाम नगरपालिका,7,2030207,21706
मधेश,धनुषा,धनुषाधाम नगरपालिका,8,2030208,21706
मधेश,धनुषा,धनुषाधाम नगरपालिका,9,2030209,21706
मधेश,धनुषा,मिथिला नगरपालिका,1,2030301,21713
मधेश,धनुषा,मिथिला नगरपालिका,2,2030302,21713
मधेश,धनुषा,मिथिला नगरपालिका,3,2030303,21713
मधेश,धनुषा,मिथिला नगरपालिका,4,2030304,21713
मधेश,धनुषा,मिथिला नगरपालिका,5,2030305,21713
मधेश,धनुषा,मिथिला नगरपालिका,6,2030306,21713
मधेश,धनुषा,मिथिला नगरपालिका,7,2030307,21713
मधेश,धनुषा,मिथिला नगरपालिका,8,2030308,21713
मधेश,धनुषा,मिथिला नगरपालिका,9,2030309,21713
मधेश,धनुषा,मिथिला नगरपालिका,10,2030310,21713
