Province ID,District ID,Municipality ID,Municipality Name,Ward No,Area Name,Total Households,Total Population,Male Population,Female Population,local_level_code
1,5,8,Khotehang Gaunpalika,8,Ward - 8,621,2469,1147,1322,11307
1,5,8,Khotehang Gaunpalika,9,Ward - 9,590,2561,1285,1276,11307
1,5,9,Jante Dhunga Gaunpalika,1,Ward - 1,378,1800,897,903,11305
1,5,9,Jante Dhunga Gaunpalika,2,Ward - 2,407,1860,948,912,11305
1,5,9,Jante Dhunga Gaunpalika,3,Ward - 3,334,1320,623,697,11305
1,5,9,Jante Dhunga Gaunpalika,4,Ward - 4,448,1993,998,995,11305
1,5,9,Jante Dhunga Gaunpalika,5,Ward - 5,848,3676,1779,1897,11305
1,5,9,Jante Dhunga Gaunpalika,6,Ward - 6,332,1367,665,702,11305
1,5,10,Baraha Pokhari Gaunpalika,1,Ward - 1,632,2925,1477,1448,11302
1,5,10,Baraha Pokhari Gaunpalika,2,Ward - 2,433,1879,903,976,11302
1,5,10,Baraha Pokhari Gaunpalika,3,Ward - 3,404,1643,815,828,11302
1,5,10,Baraha Pokhari Gaunpalika,4,Ward - 4,436,1878,912,966,11302
1,5,10,Baraha Pokhari Gaunpalika,5,Ward - 5,412,1954,994,960,11302
1,5,10,Baraha Pokhari Gaunpalika,6,Ward - 6,251,1118,569,549,11302
1,6,1,Shadananda Municipality,1,Ward - 1,844,3278,1640,1638,11008
1,6,1,Shadananda Municipality,2,Ward - 2,525,2093,1083,1010,11008
1,6,1,Shadananda Municipality,3,Ward - 3,343,1404,697,707,11008
1,6,1,Shadananda Municipality,4,Ward - 4,515,2070,1030,1040,11008
1,6,1,Shadananda Municipality,5,Ward - 5,504,2109,1044,1065,11008
1,6,1,Shadananda Municipality,6,Ward - 6,531,2021,987,1034,11008
1,6,1,Shadananda Municipality,7,Ward - 7,486,2026,1020,1006,11008
1,6,1,Shadananda Municipality,8,Ward - 8,564,2370,1170,1200,11008
1,6,1,Shadananda Municipality,9,Ward - 9,336,1310,659,651,11008
1,6,1,Shadananda Municipality,10,Ward - 10,740,2864,1410,1454,11008
1,6,1,Shadananda Municipality,11,Ward - 11,604,2450,1196,1254,11008
1,6,1,Shadananda Municipality,12,Ward - 12,570,2379,1183,1196,11008
1,6,1,Shadananda Municipality,13,Ward - 13,355,1315,634,681,11008
1,6,1,Shadananda Municipality,14,Ward - 14,394,1653,805,848,11008
1,6,2,Salpa Silichho Gaunpalika,1,Ward - 1,551,2200,1099,1101,11007
1,6,2,Salpa Silichho Gaunpalika,2,Ward - 2,477,2026,1001,1025,11007
1,6,2,Salpa Silichho Gaunpalika,3,Ward - 3,495,1931,942,989,11007
1,6,2,Salpa Silichho Gaunpalika,4,Ward - 4,431,1782,877,905,11007
1,6,2,Salpa Silichho Gaunpalika,5,Ward - 5,516,2034,1005,1029,11007
1,6,2,Salpa Silichho Gaunpalika,6,Ward - 6,528,2311,1184,1127,11007
1,6,3,Temkemaiyum Gaunpalika,1,Ward - 1,535,2051,1048,1003,11009
1,6,3,Temkemaiyum Gaunpalika,2,Ward - 2,563,2192,1094,1098,11009
1,6,3,Temkemaiyum Gaunpalika,3,Ward - 3,355,1430,709,721,11009
1,6,3,Temkemaiyum Gaunpalika,4,Ward - 4,262,1163,569,594,11009
1,6,3,Temkemaiyum Gaunpalika,5,Ward - 5,432,1682,828,854,11009
1,6,3,Temkemaiyum Gaunpalika,6,Ward - 6,337,1284,620,664,11009
1,6,3,Temkemaiyum Gaunpalika,7,Ward - 7,418,1726,834,892,11009
1,6,3,Temkemaiyum Gaunpalika,8,Ward - 8,457,1863,879,984,11009
1,6,3,Temkemaiyum Gaunpalika,9,Ward - 9,495,2073,1044,1029,11009
1,6,4,Bhojpur Municipality,1,Ward - 1,304,1268,645,623,11003
1,6,4,Bhojpur Municipality,2,Ward - 2,430,1882,972,910,11003
1,6,4,Bhojpur Municipality,3,Ward - 3,453,1830,887,943,11003
1,6,4,Bhojpur Municipality,4,Ward - 4,659,2678,1290,1388,11003
1,6,4,Bhojpur Municipality,5,Ward - 5,662,2579,1260,1319,11003
1,6,4,Bhojpur Municipality,6,Ward - 6,461,1800,838,962,11003
1,6,4,Bhojpur Municipality,7,Ward - 7,900,3106,1514,1592,11003
1,6,4,Bhojpur Municipality,8,Ward - 8,380,1398,661,737,11003
1,6,4,Bhojpur Municipality,9,Ward - 9,611,2187,1059,1128,11003
1,6,4,Bhojpur Municipality,10,Ward - 10,543,1997,980,1017,11003
1,6,4,Bhojpur Municipality,11,Ward - 11,529,2186,1077,1109,11003
1,6,4,Bhojpur Municipality,12,Ward - 12,812,3096,1462,1634,11003
1,6,5,Arun Gaunpalika,1,Ward - 1,654,2584,1250,1334,11002
1,6,5,Arun Gaunpalika,2,Ward - 2,588,2399,1183,1216,11002
1,6,5,Arun Gaunpalika,3,Ward - 3,487,1992,971,1021,11002
1,6,5,Arun Gaunpalika,4,Ward - 4,547,2305,1156,1149,11002
1,6,5,Arun Gaunpalika,5,Ward - 5,424,1854,883,971,11002
1,6,5,Arun Gaunpalika,6,Ward - 6,665,2681,1306,1375,11002
1,6,5,Arun Gaunpalika,7,Ward - 7,173,776,386,390,11002
1,6,6,Pauwa Dunma Gaunpalika,1,Ward - 1,520,2045,965,1080,11005
1,6,6,Pauwa Dunma Gaunpalika,2,Ward - 2,543,2355,1130,1225,11005
1,6,6,Pauwa Dunma Gaunpalika,3,Ward - 3,532,2297,1113,1184,11005
1,6,6,Pauwa Dunma Gaunpalika,4,Ward - 4,476,2146,1056,1090,11005
1,6,6,Pauwa Dunma Gaunpalika,5,Ward - 5,442,1864,882,982,11005
1,6,6,Pauwa Dunma Gaunpalika,6,Ward - 6,400,1400,697,703,11005
1,6,7,Ramprasad Rai Gaunpalika,1,Ward - 1,565,2460,1175,1285,11006
1,6,7,Ramprasad Rai Gaunpalika,2,Ward - 2,365,1508,734,774,11006
1,6,7,Ramprasad Rai Gaunpalika,3,Ward - 3,458,1966,955,1011,11006
1,6,7,Ramprasad Rai Gaunpalika,4,Ward - 4,519,2172,1065,1107,11006
1,6,7,Ramprasad Rai Gaunpalika,5,Ward - 5,456,1952,988,964,11006
1,6,7,Ramprasad Rai Gaunpalika,6,Ward - 6,550,2136,1056,1080,11006
1,6,7,Ramprasad Rai Gaunpalika,7,Ward - 7,459,1968,1002,966,11006
1,6,7,Ramprasad Rai Gaunpalika,8,Ward - 8,337,1511,759,752,11006
1,6,8,Hatuwagadhi Gaunpalika,1,Ward - 1,481,2049,1041,1008,11004
1,6,8,Hatuwagadhi Gaunpalika,2,Ward - 2,584,2493,1222,1271,11004
1,6,8,Hatuwagadhi Gaunpalika,3,Ward - 3,243,935,459,476,11004
1,6,8,Hatuwagadhi Gaunpalika,4,Ward - 4,486,2083,1021,1062,11004
1,6,8,Hatuwagadhi Gaunpalika,5,Ward - 5,514,1971,951,1020,11004
1,6,8,Hatuwagadhi Gaunpalika,6,Ward - 6,629,2305,1118,1187,11004
1,6,8,Hatuwagadhi Gaunpalika,7,Ward - 7,348,1332,656,676,11004
1,6,8,Hatuwagadhi Gaunpalika,8,Ward - 8,249,946,478,468,11004
1,6,8,Hatuwagadhi Gaunpalika,9,Ward - 9,500,2061,1028,1033,11004
1,6,9,Aamchowk Gaunpalika,1,Ward - 1,334,1353,646,707,11001
1,6,9,Aamchowk Gaunpalika,2,Ward - 2,350,1519,755,764,11001
1,6,9,Aamchowk Gaunpalika,3,Ward - 3,410,1770,857,913,11001
1,6,9,Aamchowk Gaunpalika,4,Ward - 4,364,1462,742,720,11001
1,6,9,Aamchowk Gaunpalika,5,Ward - 5,233,984,487,497,11001
1,6,9,Aamchowk Gaunpalika,6,Ward - 6,329,1463,733,730,11001
1,6,9,Aamchowk Gaunpalika,7,Ward - 7,242,974,482,492,11001
1,6,9,Aamchowk Gaunpalika,8,Ward - 8,326,1486,755,731,11001
1,6,9,Aamchowk Gaunpalika,9,Ward - 9,468,2081,1026,1055,11001
1,6,9,Aamchowk Gaunpalika,10,Ward - 10,423,1876,921,955,11001
1,7,1,Mahalaxmi Municipality,1,Ward - 1,691,3011,1477,1534,10705
1,7,1,Mahalaxmi Municipality,2,Ward - 2,650,2725,1342,1383,10705
1,7,1,Mahalaxmi Municipality,3,Ward - 3,424,1824,899,925,10705
1,7,1,Mahalaxmi Municipality,4,Ward - 4,749,3180,1545,1635,10705
1,7,1,Mahalaxmi Municipality,5,Ward - 5,555,2195,1078,1117,10705
1,7,1,Mahalaxmi Municipality,6,Ward - 6,445,1699,827,872,10705
1,7,1,Mahalaxmi Municipality,7,Ward - 7,831,3102,1523,1579,10705
1,7,1,Mahalaxmi Municipality,8,Ward - 8,495,2020,980,1040,10705
1,7,1,Mahalaxmi Municipality,9,Ward - 9,572,2426,1188,1238,10705
1,7,2,Pakhribas Municipality,1,Ward - 1,283,1086,539,547,10706
1,7,2,Pakhribas Municipality,2,Ward - 2,551,2178,1041,1137,10706
1,7,2,Pakhribas Municipality,3,Ward - 3,542,2098,1012,1086,10706
1,7,2,Pakhribas Municipality,4,Ward - 4,813,3077,1489,1588,10706
1,7,2,Pakhribas Municipality,5,Ward - 5,540,2086,1014,1072,10706
1,7,2,Pakhribas Municipality,6,Ward - 6,483,1908,922,986,10706
1,7,2,Pakhribas Municipality,7,Ward - 7,300,1212,560,652,10706
1,7,2,Pakhribas Municipality,8,Ward - 8,502,1988,955,1033,10706
1,7,2,Pakhribas Municipality,9,Ward - 9,447,1883,906,977,10706
1,7,2,Pakhribas Municipality,10,Ward - 10,383,1588,766,822,10706
1,7,3,Chhathar Jorpati Gaunpalika,1,Ward - 1,667,2726,1346,1380,10702
1,7,3,Chhathar Jorpati Gaunpalika,2,Ward - 2,824,3188,1559,1629,10702
1,7,3,Chhathar Jorpati Gaunpalika,3,Ward - 3,577,2170,1037,1133,10702
1,7,3,Chhathar Jorpati Gaunpalika,4,Ward - 4,453,1798,863,935,10702
1,7,3,Chhathar Jorpati Gaunpalika,5,Ward - 5,711,2891,1377,1514,10702
1,7,3,Chhathar Jorpati Gaunpalika,6,Ward - 6,916,3683,1764,1919,10702
1,7,4,Dhankuta Municipality,1,Ward - 1,1913,7113,3436,3677,10703
1,7,4,Dhankuta Municipality,2,Ward - 2,964,3833,1811,2022,10703
1,7,4,Dhankuta Municipality,3,Ward - 3,518,2112,1005,1107,10703
1,7,4,Dhankuta Municipality,4,Ward - 4,873,2889,1369,1520,10703
1,7,4,Dhankuta Municipality,5,Ward - 5,759,2805,1312,1493,10703
1,7,4,Dhankuta Municipality,6,Ward - 6,1153,4096,1966,2130,10703
1,7,4,Dhankuta Municipality,7,Ward - 7,1519,5216,2429,2787,10703
1,7,4,Dhankuta Municipality,8,Ward - 8,479,1844,869,975,10703
1,7,4,Dhankuta Municipality,9,Ward - 9,936,4006,1982,2024,10703
1,7,4,Dhankuta Municipality,10,Ward - 10,523,2069,1013,1056,10703
1,7,5,Shahidbhumi Gaunpalika,1,Ward - 1,604,2668,1341,1327,10704
1,7,5,Shahidbhumi Gaunpalika,2,Ward - 2,649,2980,1477,1503,10704
1,7,5,Shahidbhumi Gaunpalika,3,Ward - 3,658,3025,1519,1506,10704
1,7,5,Shahidbhumi Gaunpalika,4,Ward - 4,515,2189,1023,1166,10704
1,7,5,Shahidbhumi Gaunpalika,5,Ward - 5,380,1665,838,827,10704
1,7,5,Shahidbhumi Gaunpalika,6,Ward - 6,778,3109,1519,1590,10704
1,7,5,Shahidbhumi Gaunpalika,7,Ward - 7,506,2131,1060,1071,10704
1,7,6,Sangurigadhi Gaunpalika,1,Ward - 1,451,1878,941,937,10707
1,7,6,Sangurigadhi Gaunpalika,2,Ward - 2,387,1529,735,794,10707
1,7,6,Sangurigadhi Gaunpalika,3,Ward - 3,590,2179,1090,1089,10707
1,7,6,Sangurigadhi Gaunpalika,4,Ward - 4,369,1354,678,676,10707
1,7,6,Sangurigadhi Gaunpalika,5,Ward - 5,629,2389,1134,1255,10707
1,7,6,Sangurigadhi Gaunpalika,6,Ward - 6,697,2932,1471,1461,10707
1,7,6,Sangurigadhi Gaunpalika,7,Ward - 7,456,1701,833,868,10707
1,7,6,Sangurigadhi Gaunpalika,8,Ward - 8,515,2017,986,1031,10707
1,7,6,Sangurigadhi Gaunpalika,9,Ward - 9,491,1899,924,975,10707
1,7,6,Sangurigadhi Gaunpalika,10,Ward - 10,420,1683,799,884,10707
1,7,7,Chaubise Gaunpalika,1,Ward - 1,452,1741,834,907,10701
1,7,7,Chaubise Gaunpalika,2,Ward - 2,722,2716,1291,1425,10701
1,7,7,Chaubise Gaunpalika,3,Ward - 3,392,1554,775,779,10701
1,7,7,Chaubise Gaunpalika,4,Ward - 4,264,1129,564,565,10701
1,7,7,Chaubise Gaunpalika,5,Ward - 5,650,2588,1273,1315,10701
1,7,7,Chaubise Gaunpalika,6,Ward - 6,696,2712,1305,1407,10701
1,7,7,Chaubise Gaunpalika,7,Ward - 7,619,2474,1171,1303,10701
1,7,7,Chaubise Gaunpalika,8,Ward - 8,685,2763,1365,1398,10701
1,8,1,Aatharai Gaunpalika,1,Ward - 1,686,2741,1330,1411,10801
1,8,1,Aatharai Gaunpalika,2,Ward - 2,615,2487,1233,1254,10801
1,8,1,Aatharai Gaunpalika,3,Ward - 3,582,2516,1247,1269,10801
1,8,1,Aatharai Gaunpalika,4,Ward - 4,787,3226,1589,1637,10801
1,8,1,Aatharai Gaunpalika,5,Ward - 5,549,2394,1163,1231,10801
1,8,1,Aatharai Gaunpalika,6,Ward - 6,722,3030,1503,1527,10801
1,8,1,Aatharai Gaunpalika,7,Ward - 7,432,1762,891,871,10801
1,8,2,Phedap Gaunpalika,1,Ward - 1,889,3623,1776,1847,10806
1,8,2,Phedap Gaunpalika,2,Ward - 2,1006,4351,2116,2235,10806
1,8,2,Phedap Gaunpalika,3,Ward - 3,699,2850,1376,1474,10806
1,8,2,Phedap Gaunpalika,4,Ward - 4,472,1939,987,952,10806
1,8,2,Phedap Gaunpalika,5,Ward - 5,596,2406,1226,1180,10806
1,8,3,Menchhayayem Gaunpalika,1,Ward - 1,184,717,354,363,10804
1,8,3,Menchhayayem Gaunpalika,2,Ward - 2,236,932,445,487,10804
1,8,3,Menchhayayem Gaunpalika,3,Ward - 3,207,883,430,453,10804
1,8,3,Menchhayayem Gaunpalika,4,Ward - 4,279,1035,530,505,10804
1,8,3,Menchhayayem Gaunpalika,5,Ward - 5,422,1643,806,837,10804
1,8,3,Menchhayayem Gaunpalika,6,Ward - 6,375,1468,688,780,10804
1,8,4,Myanglung Municipality,1,Ward - 1,1039,3662,1750,1912,10805
1,8,4,Myanglung Municipality,2,Ward - 2,669,2336,1101,1235,10805
1,8,4,Myanglung Municipality,3,Ward - 3,244,958,448,510,10805
1,8,4,Myanglung Municipality,4,Ward - 4,332,1395,699,696,10805
1,8,4,Myanglung Municipality,5,Ward - 5,213,837,423,414,10805
1,8,4,Myanglung Municipality,6,Ward - 6,555,2184,1078,1106,10805
1,8,4,Myanglung Municipality,7,Ward - 7,465,1903,947,956,10805
1,8,4,Myanglung Municipality,8,Ward - 8,356,1534,764,770,10805
1,8,4,Myanglung Municipality,9,Ward - 9,544,2169,1053,1116,10805
1,8,4,Myanglung Municipality,10,Ward - 10,455,1772,851,921,10805
1,8,5,Laligurans Municipality,1,Ward - 1,302,1233,588,645,10803
1,8,5,Laligurans Municipality,2,Ward - 2,569,1958,945,1013,10803
1,8,5,Laligurans Municipality,3,Ward - 3,345,1536,744,792,10803
1,8,5,Laligurans Municipality,4,Ward - 4,373,1558,764,794,10803
1,8,5,Laligurans Municipality,5,Ward - 5,528,2221,1073,1148,10803
1,8,5,Laligurans Municipality,6,Ward - 6,373,1521,717,804,10803
1,8,5,Laligurans Municipality,7,Ward - 7,410,1750,850,900,10803
1,8,5,Laligurans Municipality,8,Ward - 8,386,1614,809,805,10803
1,8,5,Laligurans Municipality,9,Ward - 9,473,1938,923,1015,10803
1,8,6,Chhathar Gaunpalika,1,Ward - 1,441,1721,823,898,10802
1,8,6,Chhathar Gaunpalika,2,Ward - 2,788,3107,1494,1613,10802
1,8,6,Chhathar Gaunpalika,3,Ward - 3,346,1452,698,754,10802
1,8,6,Chhathar Gaunpalika,4,Ward - 4,485,1850,912,938,10802
1,8,6,Chhathar Gaunpalika,5,Ward - 5,724,3114,1541,1573,10802
1,8,6,Chhathar Gaunpalika,6,Ward - 6,692,2953,1463,1490,10802
1,9,1,Yangbarak Gaunpalika,1,Ward - 1,511,2154,1062,1092,10208
1,9,1,Yangbarak Gaunpalika,2,Ward - 2,680,3110,1619,1491,10208
1,9,1,Yangbarak Gaunpalika,3,Ward - 3,798,3378,1731,1647,10208
1,9,1,Yangbarak Gaunpalika,4,Ward - 4,755,3154,1563,1591,10208
1,9,1,Yangbarak Gaunpalika,5,Ward - 5,570,2328,1164,1164,10208
1,9,1,Yangbarak Gaunpalika,6,Ward - 6,642,2697,1375,1322,10208
1,9,2,Hilihan Gaunpalika,1,Ward - 1,581,2314,1124,1190,10203
1,9,2,Hilihan Gaunpalika,2,Ward - 2,709,3020,1494,1526,10203
1,9,2,Hilihan Gaunpalika,3,Ward - 3,515,2153,1068,1085,10203
1,9,2,Hilihan Gaunpalika,4,Ward - 4,451,1901,932,969,10203
1,9,2,Hilihan Gaunpalika,5,Ward - 5,805,3456,1732,1724,10203
1,9,2,Hilihan Gaunpalika,6,Ward - 6,752,3053,1470,1583,10203
1,9,2,Hilihan Gaunpalika,7,Ward - 7,775,3188,1566,1622,10203
1,9,3,Falelung Gaunpalika,1,Ward - 1,502,2092,1035,1057,10201
1,9,3,Falelung Gaunpalika,2,Ward - 2,691,2771,1372,1399,10201
1,9,3,Falelung Gaunpalika,3,Ward - 3,723,2924,1459,1465,10201
1,9,3,Falelung Gaunpalika,4,Ward - 4,508,2184,1100,1084,10201
1,9,3,Falelung Gaunpalika,5,Ward - 5,858,3436,1702,1734,10201
1,9,3,Falelung Gaunpalika,6,Ward - 6,426,1748,893,855,10201
1,9,3,Falelung Gaunpalika,7,Ward - 7,590,2609,1276,1333,10201
1,9,3,Falelung Gaunpalika,8,Ward - 8,617,2597,1282,1315,10201
1,9,4,Phidim Municipality,1,Ward - 1,2558,8944,4343,4601,10206
1,9,4,Phidim Municipality,2,Ward - 2,1087,4113,2002,2111,10206
1,9,4,Phidim Municipality,3,Ward - 3,532,2242,1069,1173,10206
1,9,4,Phidim Municipality,4,Ward - 4,1139,4381,2142,2239,10206
1,9,4,Phidim Municipality,5,Ward - 5,751,3067,1486,1581,10206
1,9,4,Phidim Municipality,6,Ward - 6,805,3332,1604,1728,10206
1,9,4,Phidim Municipality,7,Ward - 7,654,2658,1298,1360,10206
1,9,4,Phidim Municipality,8,Ward - 8,745,3002,1437,1565,10206
1,9,4,Phidim Municipality,9,Ward - 9,496,1992,980,1012,10206
1,9,4,Phidim Municipality,10,Ward - 10,614,2638,1280,1358,10206
1,9,4,Phidim Municipality,11,Ward - 11,724,2943,1447,1496,10206
1,9,4,Phidim Municipality,12,Ward - 12,766,3199,1566,1633,10206
1,9,4,Phidim Municipality,13,Ward - 13,754,3124,1565,1559,10206
1,9,4,Phidim Municipality,14,Ward - 14,711,2860,1460,1400,10206
1,9,5,Falgunanda Gaunpalika,1,Ward - 1,848,3445,1677,1768,10202
1,9,5,Falgunanda Gaunpalika,2,Ward - 2,489,1910,956,954,10202
1,9,5,Falgunanda Gaunpalika,3,Ward - 3,1042,4127,2025,2102,10202
1,9,5,Falgunanda Gaunpalika,4,Ward - 4,840,3385,1652,1733,10202
1,9,5,Falgunanda Gaunpalika,5,Ward - 5,904,3612,1793,1819,10202
1,9,5,Falgunanda Gaunpalika,6,Ward - 6,583,2497,1179,1318,10202
1,9,5,Falgunanda Gaunpalika,7,Ward - 7,572,2313,1125,1188,10202
1,9,6,Kummayak Gaunpalika,1,Ward - 1,897,3472,1690,1782,10204
1,9,6,Kummayak Gaunpalika,2,Ward - 2,755,3118,1532,1586,10204
1,9,6,Kummayak Gaunpalika,3,Ward - 3,430,1761,906,855,10204
1,9,6,Kummayak Gaunpalika,4,Ward - 4,464,1816,943,873,10204
1,9,6,Kummayak Gaunpalika,5,Ward - 5,612,2579,1219,1360,10204
1,9,7,Tumbewa Gaunpalika,1,Ward - 1,498,1962,974,988,10207
1,9,7,Tumbewa Gaunpalika,2,Ward - 2,576,2527,1234,1293,10207
1,9,7,Tumbewa Gaunpalika,3,Ward - 3,509,2174,1106,1068,10207
1,9,7,Tumbewa Gaunpalika,4,Ward - 4,579,2184,1078,1106,10207
1,9,7,Tumbewa Gaunpalika,5,Ward - 5,585,2342,1185,1157,10207
1,9,8,Miklajung Gaunpalika,1,Ward - 1,564,2245,1107,1138,10205
1,9,8,Miklajung Gaunpalika,2,Ward - 2,698,2684,1306,1378,10205
1,9,8,Miklajung Gaunpalika,3,Ward - 3,715,2900,1433,1467,10205
1,9,8,Miklajung Gaunpalika,4,Ward - 4,1132,4098,2049,2049,10205
1,9,8,Miklajung Gaunpalika,5,Ward - 5,758,3032,1508,1524,10205
1,9,8,Miklajung Gaunpalika,6,Ward - 6,436,1593,813,780,10205
1,9,8,Miklajung Gaunpalika,7,Ward - 7,490,1907,960,947,10205
1,9,8,Miklajung Gaunpalika,8,Ward - 8,666,2602,1278,1324,10205
1,10,1,Mai Jogmai Gaunpalika,1,Ward - 1,1067,4066,2076,1990,10306
1,10,1,Mai Jogmai Gaunpalika,2,Ward - 2,665,2602,1336,1266,10306
1,10,1,Mai Jogmai Gaunpalika,3,Ward - 3,674,2634,1335,1299,10306
1,10,1,Mai Jogmai Gaunpalika,4,Ward - 4,732,2745,1372,1373,10306
1,10,1,Mai Jogmai Gaunpalika,5,Ward - 5,1177,4630,2367,2263,10306
1,10,1,Mai Jogmai Gaunpalika,6,Ward - 6,627,2454,1227,1227,10306
1,10,2,Sandakpur Gaunpalika,1,Ward - 1,686,2610,1347,1263,10309
1,10,2,Sandakpur Gaunpalika,2,Ward - 2,843,3219,1687,1532,10309
1,10,2,Sandakpur Gaunpalika,3,Ward - 3,898,3581,1777,1804,10309
1,10,2,Sandakpur Gaunpalika,4,Ward - 4,788,3005,1516,1489,10309
1,10,2,Sandakpur Gaunpalika,5,Ward - 5,798,3029,1530,1499,10309
1,10,3,Illam Municipality,1,Ward - 1,1178,4569,2226,2343,10304
1,10,3,Illam Municipality,2,Ward - 2,617,2453,1206,1247,10304
1,10,3,Illam Municipality,3,Ward - 3,738,3125,1551,1574,10304
1,10,3,Illam Municipality,4,Ward - 4,775,3034,1501,1533,10304
1,10,3,Illam Municipality,5,Ward - 5,1321,5187,2561,2626,10304
1,10,3,Illam Municipality,6,Ward - 6,1229,4511,2162,2349,10304
1,10,3,Illam Municipality,7,Ward - 7,1424,5009,2411,2598,10304
1,10,3,Illam Municipality,8,Ward - 8,1228,4566,2200,2366,10304
1,10,3,Illam Municipality,9,Ward - 9,1645,6424,3068,3356,10304
1,10,3,Illam Municipality,10,Ward - 10,1201,4611,2262,2349,10304
1,10,3,Illam Municipality,11,Ward - 11,854,3535,1775,1760,10304
1,10,3,Illam Municipality,12,Ward - 12,742,3061,1488,1573,10304
1,10,4,Deumai Municipality,1,Ward - 1,962,4126,2075,2051,10302
1,10,4,Deumai Municipality,2,Ward - 2,838,3280,1618,1662,10302
1,10,4,Deumai Municipality,3,Ward - 3,962,3869,1920,1949,10302
1,10,4,Deumai Municipality,4,Ward - 4,827,3262,1615,1647,10302
1,10,4,Deumai Municipality,5,Ward - 5,879,3568,1745,1823,10302
1,10,4,Deumai Municipality,6,Ward - 6,662,2604,1295,1309,10302
1,10,4,Deumai Municipality,7,Ward - 7,767,3000,1497,1503,10302
1,10,4,Deumai Municipality,8,Ward - 8,780,3050,1513,1537,10302
1,10,4,Deumai Municipality,9,Ward - 9,1009,4210,2070,2140,10302
1,10,5,Fakfokathum Gaunpalika,1,Ward - 1,857,3461,1730,1731,10303
1,10,5,Fakfokathum Gaunpalika,2,Ward - 2,656,2636,1329,1307,10303
1,10,5,Fakfokathum Gaunpalika,3,Ward - 3,688,2712,1362,1350,10303
1,10,5,Fakfokathum Gaunpalika,4,Ward - 4,841,3375,1652,1723,10303
1,10,5,Fakfokathum Gaunpalika,5,Ward - 5,538,2201,1115,1086,10303
1,10,5,Fakfokathum Gaunpalika,6,Ward - 6,590,2463,1198,1265,10303
1,10,5,Fakfokathum Gaunpalika,7,Ward - 7,728,2858,1415,1443,10303
1,10,6,Mangsebung Gaunpalika,1,Ward - 1,753,3067,1542,1525,10307
1,10,6,Mangsebung Gaunpalika,2,Ward - 2,781,3493,1756,1737,10307
1,10,6,Mangsebung Gaunpalika,3,Ward - 3,801,3553,1817,1736,10307
1,10,6,Mangsebung Gaunpalika,4,Ward - 4,453,1913,993,920,10307
1,10,6,Mangsebung Gaunpalika,5,Ward - 5,593,2659,1323,1336,10307
1,10,6,Mangsebung Gaunpalika,6,Ward - 6,508,2125,1046,1079,10307
1,10,7,Chulachuli Gaunpalika,1,Ward - 1,1236,5222,2518,2704,10301
1,10,7,Chulachuli Gaunpalika,2,Ward - 2,976,4031,1932,2099,10301
1,10,7,Chulachuli Gaunpalika,3,Ward - 3,1049,4301,2108,2193,10301
1,10,7,Chulachuli Gaunpalika,4,Ward - 4,808,3313,1644,1669,10301
1,10,7,Chulachuli Gaunpalika,5,Ward - 5,731,3001,1508,1493,10301
1,10,7,Chulachuli Gaunpalika,6,Ward - 6,813,3289,1624,1665,10301
1,10,8,Mai Municipality,1,Ward - 1,834,3126,1575,1551,10305
1,10,8,Mai Municipality,2,Ward - 2,790,3148,1551,1597,10305
1,10,8,Mai Municipality,3,Ward - 3,609,2387,1165,1222,10305
1,10,8,Mai Municipality,4,Ward - 4,996,3727,1780,1947,10305
1,10,8,Mai Municipality,5,Ward - 5,1014,3849,1892,1957,10305
1,10,8,Mai Municipality,6,Ward - 6,756,3011,1502,1509,10305
1,10,8,Mai Municipality,7,Ward - 7,755,2922,1441,1481,10305
1,10,8,Mai Municipality,8,Ward - 8,881,3422,1704,1718,10305
1,10,8,Mai Municipality,9,Ward - 9,668,2603,1286,1317,10305
1,10,8,Mai Municipality,10,Ward - 10,636,2537,1234,1303,10305
1,10,9,Suryodaya Municipality,1,Ward - 1,1268,4909,2480,2429,10310
1,10,9,Suryodaya Municipality,2,Ward - 2,890,3522,1742,1780,10310
1,10,9,Suryodaya Municipality,3,Ward - 3,962,3903,1981,1922,10310
1,10,9,Suryodaya Municipality,4,Ward - 4,1323,5127,2586,2541,10310
1,10,9,Suryodaya Municipality,5,Ward - 5,1070,4297,2186,2111,10310
1,10,9,Suryodaya Municipality,6,Ward - 6,761,2843,1420,1423,10310
1,10,9,Suryodaya Municipality,7,Ward - 7,573,2177,1112,1065,10310
1,10,9,Suryodaya Municipality,8,Ward - 8,1102,4258,2161,2097,10310
1,10,9,Suryodaya Municipality,9,Ward - 9,1196,4764,2359,2405,10310
1,10,9,Suryodaya Municipality,10,Ward - 10,1299,4961,2431,2530,10310
1,10,9,Suryodaya Municipality,11,Ward - 11,1066,4153,2068,2085,10310
1,10,9,Suryodaya Municipality,12,Ward - 12,1025,3930,1954,1976,10310
1,10,9,Suryodaya Municipality,13,Ward - 13,612,2515,1257,1258,10310
1,10,9,Suryodaya Municipality,14,Ward - 14,885,3368,1645,1723,10310
1,10,10,Rong Gaunpalika,1,Ward - 1,531,1983,989,994,10308
1,10,10,Rong Gaunpalika,2,Ward - 2,689,2622,1299,1323,10308
1,10,10,Rong Gaunpalika,3,Ward - 3,909,3530,1768,1762,10308
1,10,10,Rong Gaunpalika,4,Ward - 4,579,2232,1089,1143,10308
1,10,10,Rong Gaunpalika,5,Ward - 5,701,2738,1391,1347,10308
